text,label
Горелов Егор Демидович,1
Николаев Матвей Максимович,1
Павлов Фёдор Александрович,1
Пастухов Михаил Никитич,1
Мещеряков Роберт Никитич,1
Соколов Герман Арсентьевич,1
Воронков Тимур Артёмович,1
Тарасов Дмитрий Андреевич,1
Воробьев Ярослав Михайлович,1
Беляков Кирилл Никитич,1
Сафонов Родион Макарович,1
Королев Георгий Владимирович,1
Андреев Ярослав Егорович,1
Капустин Георгий Савельевич,1
Парамонов Ярослав Романович,1
Румянцев Иван Григорьевич,1
Макаров Артём Игоревич,1
